,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
369,2507,23-19221,2023-11-15 15:28:00+00:00,2023-11-16 17:22:49+00:00,NEW WESTMINSTER,BC,V3M 2Y6,900 Block DUBLIN ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2144936,-122.9308249,2433
351,2489,23-19227,2023-11-15 17:57:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3M 3P7,800 Block QUEENS AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.204576,-122.9169974,2434
352,2490,23-19241,2023-11-15 22:52:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,2435
305,2443,23-19630,2023-11-16 08:00:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M 1M4,200 Block 10TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2036315,-122.9198456,2436
197,2335,23-19266,2023-11-16 14:39:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3M 5J6,300 Block PEMBINA ST,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.1903229,-122.9369211,2437
357,2495,23-19270,2023-11-16 15:53:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3L 2Z7,600 Block AGNES ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2045703,-122.9097893,2438
362,2500,23-19271,2023-11-16 16:32:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,.,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2439
355,2493,23-19278,2023-11-16 18:21:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3M 3V6,300 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2058186,-122.9204308,2440
349,2487,23-19280,2023-11-16 19:26:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3M 5K3,400 Block BOYNE ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.1931623,-122.9413674,2441
361,2499,23-19281,2023-11-16 19:45:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2442
350,2488,23-19282,2023-11-16 20:23:00+00:00,2023-11-17 17:25:36+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2250787,-122.8929076,2443
326,2464,23-19328,2023-11-16 23:00:00+00:00,2023-11-21 17:09:31+00:00,NEW WESTMINSTER,BC,V3M 1N1,800 Block MILTON ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2049697,-122.9177632,2444
347,2485,23-19309,2023-11-17 03:47:00+00:00,2023-11-18 17:06:00+00:00,NEW WESTMINSTER,BC,V3M 2J5,1100 Block 7TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2094052,-122.9309546,2445
344,2482,23-19327,2023-11-17 05:00:00+00:00,2023-11-18 17:06:00+00:00,NEW WESTMINSTER,BC,V3M,600 Block 14TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2062191,-122.9343489,2446
346,2484,23-19316,2023-11-17 07:41:00+00:00,2023-11-18 17:05:59+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,2447
339,2477,23-19336,2023-11-17 16:36:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3M 1N8,800 Block 3RD AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2066167,-122.9181661,2448
348,2486,23-19339,2023-11-17 17:06:00+00:00,2023-11-18 17:06:00+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,COUNTERFEITING CURRENCY,Property Crime,COUNTERFEITING CURRENCY,49.2000823,-122.9174235,2449
324,2462,23-80379,2023-11-17 19:20:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,.,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2450
343,2481,23-19354,2023-11-18 00:32:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2451
341,2479,23-19380,2023-11-18 00:50:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3L 2P1,100 Block 2ND ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2093321,-122.905411,2452
338,2476,23-19357,2023-11-18 03:32:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2453
337,2475,23-19364,2023-11-18 04:34:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3M,300 Block 7TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20810789999999,-122.9168569,2454
342,2480,23-19372,2023-11-18 14:20:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.190715,-122.9449051,2455
336,2474,23-19373,2023-11-18 14:36:00+00:00,2023-11-19 17:07:45+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203895,-122.906557,2456
217,2355,23-19383,2023-11-18 17:54:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 2J9,700 Block 13TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2084682,-122.9341777,2457
334,2472,23-19388,2023-11-18 19:00:00+00:00,2023-11-20 17:30:55+00:00,NEW WESTMINSTER,BC,V3M 3K3,700 Block QUEENS AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2059242,-122.9140546,2458
333,2471,23-19409,2023-11-19 00:04:00+00:00,2023-11-20 17:30:55+00:00,NEW WESTMINSTER,BC,V3M 1L8,200 Block 8TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2053062,-122.9171557,2459
332,2470,23-19452,2023-11-19 21:47:00+00:00,2023-11-20 17:30:55+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2237892,-122.8925272,2460
331,2469,23-19463,2023-11-20 02:33:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,V3L 5P1,400 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2053373,-122.9064648,2461
231,2369,23-19468,2023-11-20 04:06:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M,100 Block 7TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2055651,-122.9132958,2462
327,2465,23-19472,2023-11-20 05:36:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,V3M,300 Block LOUELLEN ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2056631,-122.9272464,2463
328,2466,23-19477,2023-11-20 10:00:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.21444630000001,-122.9224269,2464
329,2467,23-19479,2023-11-20 12:16:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2000823,-122.9174235,2465
330,2468,23-19491,2023-11-20 18:58:00+00:00,2023-11-21 17:09:31+00:00,NEW WESTMINSTER,BC,V3L,CAPILANO WAY,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.225153,-122.884706,2466
322,2460,23-19494,2023-11-20 19:49:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M,DUNCAN ST,FRAUD-FORGERY,Property Crime,FRAUD-FORGERY,49.195057,-122.9320926,2467
325,2463,23-19498,2023-11-20 21:02:00+00:00,2023-11-21 17:09:30+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2468
323,2461,23-19505,2023-11-20 22:59:00+00:00,2023-11-23 17:24:07+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.200803,-122.9134438,2469
312,2450,23-19506,2023-11-21 00:03:00+00:00,2023-11-23 17:24:07+00:00,NEW WESTMINSTER,BC,V3M 6T5,200 Block SUZUKI ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.1809036,-122.9507513,2470
321,2459,23-19511,2023-11-21 02:07:00+00:00,2023-11-23 17:24:07+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2471
311,2449,23-19516,2023-11-21 07:20:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2250787,-122.8929076,2472
313,2451,23-19524,2023-11-21 10:50:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,2473
302,2440,23-19539,2023-11-21 17:01:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2474
317,2455,23-19549,2023-11-21 18:58:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2475
320,2458,23-19553,2023-11-21 19:56:00+00:00,2023-11-23 17:24:07+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2476
315,2453,23-19536,2023-11-21 21:47:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M 5B1,200 Block HOLLY AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1920683,-122.9263174,2477
318,2456,23-19590,2023-11-22 04:30:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M 2Y6,900 Block DUBLIN ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2144936,-122.9308249,2478
319,2457,23-19596,2023-11-22 06:00:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M 3L1,400 Block 7TH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2094827,-122.9187456,2479
314,2452,23-19587,2023-11-22 13:14:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3L 1P5,400 Block 1ST ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2157997,-122.9100093,2480
316,2454,23-19601,2023-11-22 16:58:00+00:00,2023-11-23 17:24:06+00:00,NEW WESTMINSTER,BC,V3M,1200 Block 5TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2062625,-122.9287938,2481
278,2416,23-80384,2023-11-22 23:00:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3M 4K1,800 Block 12TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2104913,-122.9345043,2482
284,2422,23-19803,2023-11-23 01:00:00+00:00,2023-11-27 17:20:23+00:00,NEW WESTMINSTER,BC,V3M,STAR CRES,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1957944,-122.9256982,2483
301,2439,23-19618,2023-11-23 01:03:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2000823,-122.9174235,2484
310,2448,23-19642,2023-11-23 03:46:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1870082,-122.9514463,2485
303,2441,23-19644,2023-11-23 04:20:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2277467,-122.8926041,2486
304,2442,23-19645,2023-11-23 04:21:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,2487
306,2444,23-19663,2023-11-23 06:00:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M 2R6,1200 Block 8TH AVE,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2105312,-122.9341333,2488
307,2445,23-19661,2023-11-23 15:14:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2019513,-122.9105963,2489
308,2446,23-19662,2023-11-23 15:34:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,STAR CRES,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1957944,-122.9256982,2490
299,2437,23-19671,2023-11-23 17:45:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3M,STAR CRES,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.1957944,-122.9256982,2491
297,2435,23-19674,2023-11-23 18:47:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2225852,-122.914627,2492
291,2429,23-19676,2023-11-23 19:13:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2026043,-122.9137488,2493
285,2423,23-80382,2023-11-23 19:40:00+00:00,2023-11-26 17:20:55+00:00,NEW WESTMINSTER,BC,V3L 1A7,300 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2051981,-122.9036909,2494
309,2447,23-19681,2023-11-23 20:01:00+00:00,2023-11-24 17:44:10+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1870082,-122.9514463,2495
292,2430,23-19686,2023-11-23 21:07:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3L,200 Block ROSS DR,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.215041,-122.9019005,2496
288,2426,23-19786,2023-11-23 22:00:00+00:00,2023-11-26 17:20:55+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.1995085,-122.9128078,2497
295,2433,23-19692,2023-11-23 22:40:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2498
293,2431,23-19703,2023-11-24 01:34:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2131309,-122.9208405,2499
296,2434,23-19706,2023-11-24 02:29:00+00:00,2023-11-25 17:25:42+00:00,NEW WESTMINSTER,BC,V3L,EDDIE DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2200552,-122.9055686,2500
298,2436,23-19707,2023-11-24 04:14:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2237892,-122.8925272,2501
294,2432,23-19713,2023-11-24 05:24:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,MISCHIEF OVER $5000,Property Crime,MISCHIEF OVER $5000,49.2250787,-122.8929076,2502
300,2438,23-19725,2023-11-24 11:58:00+00:00,2023-11-25 17:25:41+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20060340000001,-122.9151316,2503
286,2424,23-19760,2023-11-25 02:09:00+00:00,2023-11-26 17:20:55+00:00,NEW WESTMINSTER,BC,V3M 1M4,200 Block 10TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2036315,-122.9198456,2504
290,2428,23-19772,2023-11-25 05:09:00+00:00,2023-11-26 17:20:56+00:00,NEW WESTMINSTER,BC,V3M 1N7,700 Block 3RD AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20762939999999,-122.9161627,2505
287,2425,23-19790,2023-11-25 17:20:00+00:00,2023-11-26 17:20:55+00:00,NEW WESTMINSTER,BC,V3L 5H1,1 Block ST & BELMONT ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2121962,-122.9199205,2506
289,2427,23-19793,2023-11-25 18:36:00+00:00,2023-11-26 17:20:55+00:00,NEW WESTMINSTER,BC,V3M 6P2,RIALTO CRT,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2003456,-122.9265988,2507
281,2419,23-19800,2023-11-25 21:58:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,2508
277,2415,23-80386,2023-11-26 01:30:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,2509
276,2414,23-19856,2023-11-26 03:00:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3M 3R9,500 Block 8TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2098328,-122.9228187,2510
268,2406,23-19952,2023-11-26 07:00:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,2511
283,2421,23-19845,2023-11-27 01:41:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2512
282,2420,23-19852,2023-11-27 04:22:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,.,1 Block ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,2513
275,2413,23-19871,2023-11-27 15:40:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3M,300 Block 7TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20810789999999,-122.9168569,2514
279,2417,23-19873,2023-11-27 16:12:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.20055,-122.924757,2515
274,2412,23-19883,2023-11-27 19:02:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3L 3B3,600 Block 5TH AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2116231,-122.9185996,2516
270,2408,23-19888,2023-11-27 20:18:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2517
269,2407,23-19891,2023-11-27 20:34:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3M,300 Block 7TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20810789999999,-122.9168569,2518
280,2418,23-19896,2023-11-27 22:01:00+00:00,2023-11-28 17:54:26+00:00,NEW WESTMINSTER,BC,.,1 Block ST & CLARKSON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2067591,-122.9025985,2519
271,2409,23-19910,2023-11-28 02:36:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,2520
272,2410,23-19912,2023-11-28 02:50:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405,2521
273,2411,23-19927,2023-11-28 10:30:00+00:00,2023-11-29 17:30:58+00:00,NEW WESTMINSTER,BC,V3M,1000 Block SOUTH DYKE RD,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.1817403,-122.9429452,2522
230,2368,23-19933,2023-11-28 14:46:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2523
264,2402,23-19956,2023-11-28 21:04:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026043,-122.9137488,2524
267,2405,23-19965,2023-11-28 22:44:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.20060340000001,-122.9151316,2525
263,2401,23-19970,2023-11-28 23:13:00+00:00,2023-11-30 17:58:40+00:00,NEW WESTMINSTER,BC,V3L 1X6,1 Block AVE & PARK CRES,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2201298,-122.911542,2526
265,2403,23-19973,2023-11-29 02:25:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1870082,-122.9514463,2527
262,2400,23-19978,2023-11-29 04:17:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.190715,-122.9449051,2528
259,2397,23-19993,2023-11-29 07:00:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 6L6,200 Block PEMBINA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1877726,-122.9347922,2529
260,2398,23-19981,2023-11-29 14:56:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 4C5,100 Block 11TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20121109999999,-122.9208636,2530
261,2399,23-19992,2023-11-29 19:12:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2531
258,2396,23-19995,2023-11-29 19:53:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2532
252,2390,23-19997,2023-11-29 20:20:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2237892,-122.8925272,2533
251,2389,23-19998,2023-11-29 20:25:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2534
