,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
457,1823,23-13172,2023-08-05 00:00:00+00:00,2023-08-09 16:44:49+00:00,NEW WESTMINSTER,BC,V3M 4H4,1100 Block QUEENS AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2021575,-122.9219732,1672
474,1840,23-12986,2023-08-05 01:55:00+00:00,2023-08-06 16:12:29+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,1673
365,1731,23-12996,2023-08-05 04:58:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3L 1G2,400 Block AGNES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2060118,-122.9073511,1674
363,1729,23-12999,2023-08-05 05:21:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3M 1Y2,500 Block 10TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2081922,-122.9250813,1675
436,1802,23-13286,2023-08-05 07:00:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 5N3,300 Block GOVERNORS CRT,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2200632,-122.8967529,1676
472,1838,23-13021,2023-08-05 19:11:00+00:00,2023-08-06 16:12:29+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1677
467,1833,23-13024,2023-08-05 22:38:00+00:00,2023-08-07 16:53:17+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1678
396,1762,23-80271,2023-08-06 00:15:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.21444630000001,-122.9224269,1679
470,1836,23-13033,2023-08-06 02:07:00+00:00,2023-08-07 16:53:17+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1680
468,1834,23-13060,2023-08-06 05:00:00+00:00,2023-08-07 16:53:17+00:00,NEW WESTMINSTER,BC,V3L 3R2,400 Block ROUSSEAU ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2280886,-122.8863452,1681
465,1831,23-13057,2023-08-06 15:26:00+00:00,2023-08-07 16:53:17+00:00,NEW WESTMINSTER,BC,V3M 1G8,100 Block AGNES ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2043572,-122.910615,1682
469,1835,23-13068,2023-08-06 18:56:00+00:00,2023-08-07 16:53:17+00:00,NEW WESTMINSTER,BC,V3M 3K3,700 Block QUEENS AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2059242,-122.9140546,1683
461,1827,23-80261,2023-08-06 19:00:00+00:00,2023-08-08 16:56:14+00:00,NEW WESTMINSTER,BC,V3M 5B1,200 Block FURNESS ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1925679,-122.9254706,1684
432,1798,23-13319,2023-08-06 20:00:00+00:00,2023-08-12 16:08:48+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20060340000001,-122.9151316,1685
452,1818,23-13233,2023-08-07 07:00:00+00:00,2023-08-10 16:34:01+00:00,NEW WESTMINSTER,BC,V3M 1T4,1000 Block 4TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20640239999999,-122.9232777,1686
462,1828,23-13104,2023-08-07 10:32:00+00:00,2023-08-08 16:56:14+00:00,NEW WESTMINSTER,BC,V3M 0E5,200 Block SALTER ST,THEFT MOTORCYCLE OVER $5000,Theft of Vehicle,THEFT MOTORCYCLE OVER $5000,49.1958008,-122.9235975,1687
463,1829,23-13115,2023-08-07 16:26:00+00:00,2023-08-08 16:56:14+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT OTHER VEHICLE U/$5000,Theft of Vehicle,THEFT OTHER VEHICLE U/$5000,49.190715,-122.9449051,1688
454,1820,23-13149,2023-08-08 04:18:00+00:00,2023-08-09 16:44:49+00:00,NEW WESTMINSTER,BC,V3M 6X3,300 Block GIFFORD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18351310000001,-122.9513715,1689
424,1790,23-13153,2023-08-08 05:50:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2057179,-122.910956,1690
455,1821,23-13174,2023-08-08 17:12:00+00:00,2023-08-09 16:44:49+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2052427,-122.9103696,1691
453,1819,23-13180,2023-08-08 19:03:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1692
450,1816,23-13182,2023-08-08 19:37:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3L,CAPILANO WAY,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.225153,-122.884706,1693
451,1817,23-13201,2023-08-09 02:00:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3M 6X3,300 Block GIFFORD ST,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.18351310000001,-122.9513715,1694
449,1815,23-13218,2023-08-09 14:10:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3M 4X3,900 Block 20TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2047347,-122.9511062,1695
447,1813,23-13219,2023-08-09 14:50:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3L 4T2,900 Block MASSEY ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.227543,-122.9081203,1696
448,1814,23-13224,2023-08-09 16:47:00+00:00,2023-08-10 16:34:02+00:00,NEW WESTMINSTER,BC,V3M 3E5,1900 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2060063,-122.9488723,1697
443,1809,23-13231,2023-08-09 19:17:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3M 3V6,300 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2058186,-122.9204308,1698
395,1761,23-80272,2023-08-09 22:15:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 1T8,1200 Block 4TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2044947,-122.926906,1699
446,1812,23-13255,2023-08-10 03:51:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3M 5V2,800 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2007994,-122.9117043,1700
434,1800,23-13257,2023-08-10 04:43:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3M 1E9,200 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2030916,-122.9104439,1701
440,1806,23-13264,2023-08-10 11:18:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2151265,-122.9163394,1702
445,1811,23-13265,2023-08-10 11:23:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,1703
433,1799,23-13315,2023-08-10 11:30:00+00:00,2023-08-12 16:08:48+00:00,NEW WESTMINSTER,BC,V3M 1S6,700 Block 4TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2089353,-122.9184336,1704
439,1805,23-13267,2023-08-10 13:26:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3T1,400 Block FADER ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2280408,-122.8899327,1705
441,1807,23-13277,2023-08-10 18:25:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1706
438,1804,23-13278,2023-08-10 18:33:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026043,-122.9137488,1707
232,1598,23-13284,2023-08-10 19:17:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 6V4,700 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2030424,-122.9108517,1708
431,1797,23-13287,2023-08-10 19:38:00+00:00,2023-08-12 16:08:48+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2124082,-122.921433,1709
435,1801,23-13294,2023-08-10 21:19:00+00:00,2023-08-11 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1710
437,1803,23-13295,2023-08-10 21:31:00+00:00,2023-08-11 16:03:18+00:00,NEW WESTMINSTER,BC,V3L 2E1,600 Block COLBORNE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2184552,-122.9117497,1711
428,1794,23-13349,2023-08-11 15:45:00+00:00,2023-08-12 16:08:48+00:00,NEW WESTMINSTER,BC,V3L 3J9,300 Block SIMPSON ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.22462119999999,-122.8935118,1712
429,1795,23-13346,2023-08-11 15:47:00+00:00,2023-08-12 16:08:48+00:00,NEW WESTMINSTER,BC,V3M 5T4,1300 Block 3RD AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2012949,-122.9271703,1713
420,1786,23-13383,2023-08-12 01:29:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2020176,-122.9096046,1714
411,1777,23-13514,2023-08-12 02:00:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2131309,-122.9208405,1715
427,1793,23-13394,2023-08-12 04:17:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1716
423,1789,23-13432,2023-08-12 07:30:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3L,300 Block CEDAR ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.23006849999999,-122.8931791,1717
419,1785,23-13409,2023-08-12 09:20:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3L,1 Block AVE & MCBRIDE BLVD ONRP,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2182605,-122.9067795,1718
421,1787,23-13413,2023-08-12 11:15:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3L 4H3,300 Block E 6TH AVE,THEFT MOTORCYCLE OVER $5000,Theft of Vehicle,THEFT MOTORCYCLE OVER $5000,49.22535569999999,-122.9022512,1719
426,1792,23-13415,2023-08-12 11:40:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3L 4H3,300 Block E 6TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.22535569999999,-122.9022512,1720
422,1788,23-13416,2023-08-12 13:57:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3L 1B8,300 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2065851,-122.9035905,1721
276,1642,23-80288,2023-08-12 15:59:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block NELSONS CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2233599,-122.8921996,1722
417,1783,23-13428,2023-08-12 19:15:00+00:00,2023-08-14 16:42:44+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1723
425,1791,23-13431,2023-08-12 19:46:00+00:00,2023-08-13 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 2X1,1700 Block EDINBURGH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2065387,-122.9432764,1724
413,1779,23-13436,2023-08-12 23:45:00+00:00,2023-08-14 16:42:44+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,1725
394,1760,23-80275,2023-08-13 05:00:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L 2W6,900 Block 4TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2191625,-122.9235501,1726
414,1780,23-13457,2023-08-13 10:29:00+00:00,2023-08-14 16:42:44+00:00,NEW WESTMINSTER,BC,V3M 1E5,600 Block CARNARVON ST,MISCHIEF-CAUSE BY ACT/OMMISS'N,Property Crime,MISCHIEF-CAUSE BY ACT/OMMISS'N,49.2040888,-122.9089236,1727
415,1781,23-13458,2023-08-13 11:13:00+00:00,2023-08-14 16:42:44+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2277467,-122.8926041,1728
398,1764,23-13461,2023-08-13 16:00:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L 2W6,900 Block 4TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2191625,-122.9235501,1729
290,1656,23-14339,2023-08-13 19:00:00+00:00,2023-08-27 16:25:29+00:00,NEW WESTMINSTER,BC,V3L,400 Block GRIFFITHS PL,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2308306,-122.8938278,1730
408,1774,23-13472,2023-08-13 20:34:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L 1G2,200 Block 4TH ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2062897,-122.9076813,1731
407,1773,23-13473,2023-08-13 21:07:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M 6T9,700 Block PRINCESS ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2136886,-122.9214615,1732
409,1775,23-13474,2023-08-13 21:19:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M,1300 Block KAMLOOPS ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2037584,-122.9294987,1733
401,1767,23-13478,2023-08-13 22:21:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M 1E5,600 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2040888,-122.9089236,1734
406,1772,23-13480,2023-08-13 22:46:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1735
400,1766,23-13490,2023-08-14 01:35:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M 4K3,900 Block 12TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2121498,-122.936736,1736
383,1749,23-80273,2023-08-14 03:35:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M,800 Block 21ST ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.202126,-122.9508763,1737
404,1770,23-13494,2023-08-14 03:47:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1738
399,1765,23-13498,2023-08-14 04:05:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1739
403,1769,23-13499,2023-08-14 04:06:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1740
402,1768,23-13516,2023-08-14 16:21:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L,300 Block CLARKSON ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.20567699999999,-122.9045841,1741
410,1776,23-13522,2023-08-14 19:10:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3M 1E6,BEGBIE ST & CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2027085,-122.9114842,1742
412,1778,23-13525,2023-08-14 20:18:00+00:00,2023-08-15 16:27:03+00:00,NEW WESTMINSTER,BC,V3L,500 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2045585,-122.9075651,1743
384,1750,23-13531,2023-08-14 21:14:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,1744
389,1755,23-13541,2023-08-14 22:52:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2052427,-122.9103696,1745
393,1759,23-13606,2023-08-15 00:15:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 3H1,2200 Block 9TH AVE,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.2029295,-122.9555213,1746
382,1748,23-13548,2023-08-15 00:56:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 2B8,600 Block 10TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20944069999999,-122.9271446,1747
397,1763,23-13576,2023-08-15 09:48:00+00:00,2023-08-16 16:03:39+00:00,NEW WESTMINSTER,BC,V3L,RICHMOND ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2256221,-122.8986426,1748
387,1753,23-13580,2023-08-15 14:30:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.2034798,-122.9079963,1749
386,1752,23-13587,2023-08-15 15:51:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 5B1,200 Block HOLLY AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1920683,-122.9263174,1750
385,1751,23-13589,2023-08-15 16:06:00+00:00,2023-08-16 16:03:39+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2250787,-122.8929076,1751
388,1754,23-13599,2023-08-15 17:34:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 2Y3,2300 Block EDINBURGH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200111,-122.9553915,1752
390,1756,23-13600,2023-08-15 17:41:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2250787,-122.8929076,1753
392,1758,23-13609,2023-08-15 19:58:00+00:00,2023-08-16 16:03:40+00:00,NEW WESTMINSTER,BC,V3M 2S1,1300 Block 8TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2094788,-122.9357801,1754
391,1757,23-13610,2023-08-15 20:25:00+00:00,2023-08-16 16:03:39+00:00,NEW WESTMINSTER,BC,V3M 3X8,1000 Block QUEENS AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2026763,-122.9204665,1755
378,1744,23-13665,2023-08-15 21:00:00+00:00,2023-08-17 16:30:02+00:00,NEW WESTMINSTER,BC,V3M,600 Block 14TH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2062191,-122.9343489,1756
375,1741,23-13616,2023-08-15 21:36:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.214558,-122.8975625,1757
381,1747,23-13624,2023-08-15 22:54:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,1758
371,1737,23-13626,2023-08-15 23:05:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 1Y2,500 Block 10TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2081922,-122.9250813,1759
310,1676,23-13657,2023-08-16 00:00:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 4K9,400 Block E 8TH AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2299107,-122.8978391,1760
311,1677,23-13635,2023-08-16 01:44:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 3V8,100 Block COLUMBIA ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2066609,-122.900905,1761
377,1743,23-13638,2023-08-16 02:44:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2237892,-122.8925272,1762
373,1739,23-13639,2023-08-16 03:34:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1763
376,1742,23-13647,2023-08-16 07:24:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.190715,-122.9449051,1764
352,1718,23-13804,2023-08-16 13:30:00+00:00,2023-08-19 16:08:39+00:00,NEW WESTMINSTER,BC,V3M 1J9,MCINNES ST & MOODY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.202057,-122.9162678,1765
380,1746,23-13661,2023-08-16 15:22:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,1766
372,1738,23-13664,2023-08-16 16:52:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,1767
370,1736,23-13666,2023-08-16 16:57:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT BICYCLE OVER $5000,Theft,THEFT BICYCLE OVER $5000,49.2000823,-122.9174235,1768
369,1735,23-13677,2023-08-16 19:29:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3L 2Y4,800 Block 5TH ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2166461,-122.9233684,1769
379,1745,23-13680,2023-08-16 19:51:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,1770
374,1740,23-13692,2023-08-16 22:02:00+00:00,2023-08-17 16:30:01+00:00,NEW WESTMINSTER,BC,V3M 1A6,MCINNES ST & AGNES ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2016748,-122.9158063,1771
360,1726,23-13696,2023-08-16 22:34:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3M 1K7,700 Block GLOUCESTER ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2052194,-122.9137372,1772
